,SELL_ID,BURGER,COFFEE,COKE,LEMONADE,CALENDAR_DATE,PRICE,QUANTITY,SELL_CATEGORY,YEAR,MONTH,DAY,DAYOFWEEK,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
4381,2051,1,0,1,0,2015-01-01,11.53,24,2,2015,1,1,Thursday,New Year,0,0,37.4,1
4382,2052,1,0,0,1,2015-01-01,11.45,20,2,2015,1,1,Thursday,New Year,0,0,37.4,1
4383,2053,1,1,1,0,2015-01-01,10.81,36,2,2015,1,1,Thursday,New Year,0,0,37.4,1
4384,1070,1,0,0,0,2015-01-02,14.0,102,0,2015,1,2,Friday,No Holiday,0,0,37.4,1
4385,2051,1,0,1,0,2015-01-02,11.53,30,2,2015,1,2,Friday,No Holiday,0,0,37.4,1
4386,2052,1,0,0,1,2015-01-02,11.45,22,2,2015,1,2,Friday,No Holiday,0,0,37.4,1
4387,2053,1,1,1,0,2015-01-02,10.81,60,2,2015,1,2,Friday,No Holiday,0,0,37.4,1
4388,1070,1,0,0,0,2015-01-03,14.0,68,0,2015,1,3,Saturday,No Holiday,1,0,35.6,1
4389,2051,1,0,1,0,2015-01-03,11.53,20,2,2015,1,3,Saturday,No Holiday,1,0,35.6,1
4390,2052,1,0,0,1,2015-01-03,11.45,16,2,2015,1,3,Saturday,No Holiday,1,0,35.6,1
4391,2053,1,1,1,0,2015-01-03,10.81,40,2,2015,1,3,Saturday,No Holiday,1,0,35.6,1
4392,1070,1,0,0,0,2015-01-04,14.0,70,0,2015,1,4,Sunday,No Holiday,1,0,32.0,1
4393,2051,1,0,1,0,2015-01-04,11.53,28,2,2015,1,4,Sunday,No Holiday,1,0,32.0,1
4394,2052,1,0,0,1,2015-01-04,11.45,14,2,2015,1,4,Sunday,No Holiday,1,0,32.0,1
4395,2053,1,1,1,0,2015-01-04,10.81,36,2,2015,1,4,Sunday,No Holiday,1,0,32.0,1
4396,1070,1,0,0,0,2015-01-05,14.0,104,0,2015,1,5,Monday,No Holiday,0,0,33.8,1
4397,2051,1,0,1,0,2015-01-05,11.53,36,2,2015,1,5,Monday,No Holiday,0,0,33.8,1
4398,2052,1,0,0,1,2015-01-05,11.45,22,2,2015,1,5,Monday,No Holiday,0,0,33.8,1
4399,2053,1,1,1,0,2015-01-05,10.81,54,2,2015,1,5,Monday,No Holiday,0,0,33.8,1
4400,1070,1,0,0,0,2015-01-06,14.0,98,0,2015,1,6,Tuesday,No Holiday,0,0,32.0,1
4401,2051,1,0,1,0,2015-01-06,11.53,30,2,2015,1,6,Tuesday,No Holiday,0,0,32.0,1
4402,2052,1,0,0,1,2015-01-06,11.45,22,2,2015,1,6,Tuesday,No Holiday,0,0,32.0,1
4403,2053,1,1,1,0,2015-01-06,10.81,52,2,2015,1,6,Tuesday,No Holiday,0,0,32.0,1
4404,1070,1,0,0,0,2015-01-07,14.0,104,0,2015,1,7,Wednesday,No Holiday,0,0,32.0,1
4405,2051,1,0,1,0,2015-01-07,11.53,30,2,2015,1,7,Wednesday,No Holiday,0,0,32.0,1
4406,2052,1,0,0,1,2015-01-07,11.45,20,2,2015,1,7,Wednesday,No Holiday,0,0,32.0,1
4407,2053,1,1,1,0,2015-01-07,10.81,52,2,2015,1,7,Wednesday,No Holiday,0,0,32.0,1
4408,1070,1,0,0,0,2015-01-08,14.0,120,0,2015,1,8,Thursday,No Holiday,0,0,24.8,0
4409,2051,1,0,1,0,2015-01-08,11.53,42,2,2015,1,8,Thursday,No Holiday,0,0,24.8,0
4410,2052,1,0,0,1,2015-01-08,11.45,30,2,2015,1,8,Thursday,No Holiday,0,0,24.8,0
4411,2053,1,1,1,0,2015-01-08,10.81,72,2,2015,1,8,Thursday,No Holiday,0,0,24.8,0
4412,1070,1,0,0,0,2015-01-09,14.0,124,0,2015,1,9,Friday,No Holiday,0,0,24.8,0
4413,2051,1,0,1,0,2015-01-09,11.53,42,2,2015,1,9,Friday,No Holiday,0,0,24.8,0
4414,2052,1,0,0,1,2015-01-09,11.45,26,2,2015,1,9,Friday,No Holiday,0,0,24.8,0
4415,2053,1,1,1,0,2015-01-09,10.81,64,2,2015,1,9,Friday,No Holiday,0,0,24.8,0
4416,1070,1,0,0,0,2015-01-10,14.0,80,0,2015,1,10,Saturday,No Holiday,1,0,28.4,0
4417,2051,1,0,1,0,2015-01-10,11.53,24,2,2015,1,10,Saturday,No Holiday,1,0,28.4,0
4418,2052,1,0,0,1,2015-01-10,11.45,20,2,2015,1,10,Saturday,No Holiday,1,0,28.4,0
4419,2053,1,1,1,0,2015-01-10,10.81,48,2,2015,1,10,Saturday,No Holiday,1,0,28.4,0
4420,1070,1,0,0,0,2015-01-11,14.0,72,0,2015,1,11,Sunday,No Holiday,1,0,32.0,1
4421,2051,1,0,1,0,2015-01-11,11.53,20,2,2015,1,11,Sunday,No Holiday,1,0,32.0,1
4422,2052,1,0,0,1,2015-01-11,11.45,22,2,2015,1,11,Sunday,No Holiday,1,0,32.0,1
4423,2053,1,1,1,0,2015-01-11,10.81,36,2,2015,1,11,Sunday,No Holiday,1,0,32.0,1
4424,1070,1,0,0,0,2015-01-12,14.0,122,0,2015,1,12,Monday,No Holiday,0,0,26.6,0
4425,2051,1,0,1,0,2015-01-12,11.53,38,2,2015,1,12,Monday,No Holiday,0,0,26.6,0
4426,2052,1,0,0,1,2015-01-12,11.45,28,2,2015,1,12,Monday,No Holiday,0,0,26.6,0
4427,2053,1,1,1,0,2015-01-12,10.81,64,2,2015,1,12,Monday,No Holiday,0,0,26.6,0
4428,1070,1,0,0,0,2015-01-13,14.0,116,0,2015,1,13,Tuesday,No Holiday,0,0,28.4,0
4429,2051,1,0,1,0,2015-01-13,11.53,38,2,2015,1,13,Tuesday,No Holiday,0,0,28.4,0
4430,2052,1,0,0,1,2015-01-13,11.45,28,2,2015,1,13,Tuesday,No Holiday,0,0,28.4,0
4431,2053,1,1,1,0,2015-01-13,10.81,66,2,2015,1,13,Tuesday,No Holiday,0,0,28.4,0
4432,1070,1,0,0,0,2015-01-14,14.0,122,0,2015,1,14,Wednesday,No Holiday,0,0,30.2,0
4433,2051,1,0,1,0,2015-01-14,11.53,42,2,2015,1,14,Wednesday,No Holiday,0,0,30.2,0
4434,2052,1,0,0,1,2015-01-14,11.45,30,2,2015,1,14,Wednesday,No Holiday,0,0,30.2,0
4435,2053,1,1,1,0,2015-01-14,10.81,66,2,2015,1,14,Wednesday,No Holiday,0,0,30.2,0
4436,1070,1,0,0,0,2015-01-15,14.0,104,0,2015,1,15,Thursday,No Holiday,0,0,32.0,1
4437,2051,1,0,1,0,2015-01-15,11.53,36,2,2015,1,15,Thursday,No Holiday,0,0,32.0,1
4438,2052,1,0,0,1,2015-01-15,11.45,28,2,2015,1,15,Thursday,No Holiday,0,0,32.0,1
4439,2053,1,1,1,0,2015-01-15,10.81,56,2,2015,1,15,Thursday,No Holiday,0,0,32.0,1
4440,1070,1,0,0,0,2015-01-16,14.0,100,0,2015,1,16,Friday,No Holiday,0,0,32.0,1
4441,2051,1,0,1,0,2015-01-16,11.53,32,2,2015,1,16,Friday,No Holiday,0,0,32.0,1
4442,2052,1,0,0,1,2015-01-16,11.45,22,2,2015,1,16,Friday,No Holiday,0,0,32.0,1
4443,2053,1,1,1,0,2015-01-16,10.81,60,2,2015,1,16,Friday,No Holiday,0,0,32.0,1
4444,1070,1,0,0,0,2015-01-17,14.0,78,0,2015,1,17,Saturday,No Holiday,1,0,30.2,0
4445,2051,1,0,1,0,2015-01-17,11.53,24,2,2015,1,17,Saturday,No Holiday,1,0,30.2,0
4446,2052,1,0,0,1,2015-01-17,11.45,22,2,2015,1,17,Saturday,No Holiday,1,0,30.2,0
4447,2053,1,1,1,0,2015-01-17,10.81,48,2,2015,1,17,Saturday,No Holiday,1,0,30.2,0
4448,1070,1,0,0,0,2015-01-18,14.0,68,0,2015,1,18,Sunday,No Holiday,1,0,33.8,1
4449,2051,1,0,1,0,2015-01-18,11.53,20,2,2015,1,18,Sunday,No Holiday,1,0,33.8,1
4450,2052,1,0,0,1,2015-01-18,11.45,22,2,2015,1,18,Sunday,No Holiday,1,0,33.8,1
4451,2053,1,1,1,0,2015-01-18,10.81,40,2,2015,1,18,Sunday,No Holiday,1,0,33.8,1
4452,1070,1,0,0,0,2015-01-19,14.0,100,0,2015,1,19,Monday,No Holiday,0,1,33.8,1
4453,2051,1,0,1,0,2015-01-19,11.53,38,2,2015,1,19,Monday,No Holiday,0,1,33.8,1
4454,2052,1,0,0,1,2015-01-19,11.45,22,2,2015,1,19,Monday,No Holiday,0,1,33.8,1
4455,2053,1,1,1,0,2015-01-19,10.81,56,2,2015,1,19,Monday,No Holiday,0,1,33.8,1
4456,1070,1,0,0,0,2015-01-20,14.0,100,0,2015,1,20,Tuesday,No Holiday,0,1,30.2,1
4457,2051,1,0,1,0,2015-01-20,11.53,30,2,2015,1,20,Tuesday,No Holiday,0,1,30.2,1
4458,2052,1,0,0,1,2015-01-20,11.45,28,2,2015,1,20,Tuesday,No Holiday,0,1,30.2,1
4459,2053,1,1,1,0,2015-01-20,10.81,54,2,2015,1,20,Tuesday,No Holiday,0,1,30.2,1
4460,1070,1,0,0,0,2015-01-21,14.0,118,0,2015,1,21,Wednesday,No Holiday,0,1,32.0,0
4461,2051,1,0,1,0,2015-01-21,11.53,36,2,2015,1,21,Wednesday,No Holiday,0,1,32.0,0
4462,2052,1,0,0,1,2015-01-21,11.45,30,2,2015,1,21,Wednesday,No Holiday,0,1,32.0,0
4463,2053,1,1,1,0,2015-01-21,10.81,68,2,2015,1,21,Wednesday,No Holiday,0,1,32.0,0
4464,1070,1,0,0,0,2015-01-22,14.0,100,0,2015,1,22,Thursday,No Holiday,0,1,32.0,1
4465,2051,1,0,1,0,2015-01-22,11.53,30,2,2015,1,22,Thursday,No Holiday,0,1,32.0,1
4466,2052,1,0,0,1,2015-01-22,11.45,24,2,2015,1,22,Thursday,No Holiday,0,1,32.0,1
4467,2053,1,1,1,0,2015-01-22,10.81,60,2,2015,1,22,Thursday,No Holiday,0,1,32.0,1
4468,1070,1,0,0,0,2015-01-23,14.0,96,0,2015,1,23,Friday,No Holiday,0,1,32.0,1
4469,2051,1,0,1,0,2015-01-23,11.53,32,2,2015,1,23,Friday,No Holiday,0,1,32.0,1
4470,2052,1,0,0,1,2015-01-23,11.45,22,2,2015,1,23,Friday,No Holiday,0,1,32.0,1
4471,2053,1,1,1,0,2015-01-23,10.81,58,2,2015,1,23,Friday,No Holiday,0,1,32.0,1
4472,1070,1,0,0,0,2015-01-24,14.0,70,0,2015,1,24,Saturday,No Holiday,1,1,35.6,1
4473,2051,1,0,1,0,2015-01-24,11.53,20,2,2015,1,24,Saturday,No Holiday,1,1,35.6,1
4474,2052,1,0,0,1,2015-01-24,11.45,20,2,2015,1,24,Saturday,No Holiday,1,1,35.6,1
4475,2053,1,1,1,0,2015-01-24,10.81,36,2,2015,1,24,Saturday,No Holiday,1,1,35.6,1
4476,1070,1,0,0,0,2015-01-25,14.0,70,0,2015,1,25,Sunday,No Holiday,1,1,33.8,1
4477,2051,1,0,1,0,2015-01-25,11.53,24,2,2015,1,25,Sunday,No Holiday,1,1,33.8,1
4478,2052,1,0,0,1,2015-01-25,11.45,18,2,2015,1,25,Sunday,No Holiday,1,1,33.8,1
4479,2053,1,1,1,0,2015-01-25,10.81,40,2,2015,1,25,Sunday,No Holiday,1,1,33.8,1
4480,1070,1,0,0,0,2015-01-26,14.0,104,0,2015,1,26,Monday,No Holiday,0,1,32.0,1
4481,2051,1,0,1,0,2015-01-26,11.53,38,2,2015,1,26,Monday,No Holiday,0,1,32.0,1
4482,2052,1,0,0,1,2015-01-26,11.45,20,2,2015,1,26,Monday,No Holiday,0,1,32.0,1
4483,2053,1,1,1,0,2015-01-26,10.81,58,2,2015,1,26,Monday,No Holiday,0,1,32.0,1
4484,1070,1,0,0,0,2015-01-27,14.0,96,0,2015,1,27,Tuesday,No Holiday,0,1,35.6,1
4485,2051,1,0,1,0,2015-01-27,11.53,36,2,2015,1,27,Tuesday,No Holiday,0,1,35.6,1
4486,2052,1,0,0,1,2015-01-27,11.45,22,2,2015,1,27,Tuesday,No Holiday,0,1,35.6,1
4487,2053,1,1,1,0,2015-01-27,10.81,54,2,2015,1,27,Tuesday,No Holiday,0,1,35.6,1
4488,1070,1,0,0,0,2015-01-28,14.0,96,0,2015,1,28,Wednesday,No Holiday,0,1,32.0,1
4489,2051,1,0,1,0,2015-01-28,11.53,38,2,2015,1,28,Wednesday,No Holiday,0,1,32.0,1
4490,2052,1,0,0,1,2015-01-28,11.45,20,2,2015,1,28,Wednesday,No Holiday,0,1,32.0,1
4491,2053,1,1,1,0,2015-01-28,10.81,52,2,2015,1,28,Wednesday,No Holiday,0,1,32.0,1
4492,1070,1,0,0,0,2015-01-29,14.0,96,0,2015,1,29,Thursday,No Holiday,0,1,33.8,1
4493,2051,1,0,1,0,2015-01-29,11.53,34,2,2015,1,29,Thursday,No Holiday,0,1,33.8,1
4494,2052,1,0,0,1,2015-01-29,11.45,20,2,2015,1,29,Thursday,No Holiday,0,1,33.8,1
4495,2053,1,1,1,0,2015-01-29,10.81,60,2,2015,1,29,Thursday,No Holiday,0,1,33.8,1
4496,1070,1,0,0,0,2015-01-30,14.0,96,0,2015,1,30,Friday,No Holiday,0,1,33.8,1
4497,2051,1,0,1,0,2015-01-30,11.53,36,2,2015,1,30,Friday,No Holiday,0,1,33.8,1
4498,2052,1,0,0,1,2015-01-30,11.45,26,2,2015,1,30,Friday,No Holiday,0,1,33.8,1
4499,2053,1,1,1,0,2015-01-30,10.81,58,2,2015,1,30,Friday,No Holiday,0,1,33.8,1
4500,1070,1,0,0,0,2015-01-31,14.0,50,0,2015,1,31,Saturday,Luner New Year,1,1,33.8,1
4501,2051,1,0,1,0,2015-01-31,11.53,16,2,2015,1,31,Saturday,Luner New Year,1,1,33.8,1
4502,2052,1,0,0,1,2015-01-31,11.45,16,2,2015,1,31,Saturday,Luner New Year,1,1,33.8,1
4503,2053,1,1,1,0,2015-01-31,10.81,28,2,2015,1,31,Saturday,Luner New Year,1,1,33.8,1
4504,1070,1,0,0,0,2015-02-01,14.0,44,0,2015,2,1,Sunday,Luner New Year,1,1,35.6,1
4505,2051,1,0,1,0,2015-02-01,11.53,18,2,2015,2,1,Sunday,Luner New Year,1,1,35.6,1
4506,2052,1,0,0,1,2015-02-01,11.45,14,2,2015,2,1,Sunday,Luner New Year,1,1,35.6,1
4507,2053,1,1,1,0,2015-02-01,10.81,24,2,2015,2,1,Sunday,Luner New Year,1,1,35.6,1
4508,1070,1,0,0,0,2015-02-02,14.0,68,0,2015,2,2,Monday,Luner New Year,0,1,35.6,1
4509,2051,1,0,1,0,2015-02-02,11.53,26,2,2015,2,2,Monday,Luner New Year,0,1,35.6,1
4510,2052,1,0,0,1,2015-02-02,11.45,16,2,2015,2,2,Monday,Luner New Year,0,1,35.6,1
4511,2053,1,1,1,0,2015-02-02,10.81,42,2,2015,2,2,Monday,Luner New Year,0,1,35.6,1
4512,1070,1,0,0,0,2015-02-03,14.0,84,0,2015,2,3,Tuesday,Luner New Year,0,1,26.6,0
4513,2051,1,0,1,0,2015-02-03,11.53,24,2,2015,2,3,Tuesday,Luner New Year,0,1,26.6,0
4514,2052,1,0,0,1,2015-02-03,11.45,18,2,2015,2,3,Tuesday,Luner New Year,0,1,26.6,0
4515,2053,1,1,1,0,2015-02-03,10.81,52,2,2015,2,3,Tuesday,Luner New Year,0,1,26.6,0
4516,1070,1,0,0,0,2015-02-04,14.0,84,0,2015,2,4,Wednesday,Luner New Year,0,1,26.6,0
4517,2051,1,0,1,0,2015-02-04,11.53,24,2,2015,2,4,Wednesday,Luner New Year,0,1,26.6,0
4518,2052,1,0,0,1,2015-02-04,11.45,16,2,2015,2,4,Wednesday,Luner New Year,0,1,26.6,0
4519,2053,1,1,1,0,2015-02-04,10.81,52,2,2015,2,4,Wednesday,Luner New Year,0,1,26.6,0
4520,1070,1,0,0,0,2015-02-05,14.0,64,0,2015,2,5,Thursday,Luner New Year,0,1,28.4,1
4521,2051,1,0,1,0,2015-02-05,11.53,24,2,2015,2,5,Thursday,Luner New Year,0,1,28.4,1
4522,2052,1,0,0,1,2015-02-05,11.45,22,2,2015,2,5,Thursday,Luner New Year,0,1,28.4,1
4523,2053,1,1,1,0,2015-02-05,10.81,44,2,2015,2,5,Thursday,Luner New Year,0,1,28.4,1
4524,1070,1,0,0,0,2015-02-06,14.0,66,0,2015,2,6,Friday,Luner New Year,0,1,28.4,1
4525,2051,1,0,1,0,2015-02-06,11.53,26,2,2015,2,6,Friday,Luner New Year,0,1,28.4,1
4526,2052,1,0,0,1,2015-02-06,11.45,18,2,2015,2,6,Friday,Luner New Year,0,1,28.4,1
4527,2053,1,1,1,0,2015-02-06,10.81,40,2,2015,2,6,Friday,Luner New Year,0,1,28.4,1
4528,1070,1,0,0,0,2015-02-07,14.0,70,0,2015,2,7,Saturday,No Holiday,1,1,26.6,1
4529,2051,1,0,1,0,2015-02-07,11.53,26,2,2015,2,7,Saturday,No Holiday,1,1,26.6,1
4530,2052,1,0,0,1,2015-02-07,11.45,16,2,2015,2,7,Saturday,No Holiday,1,1,26.6,1
4531,2053,1,1,1,0,2015-02-07,10.81,42,2,2015,2,7,Saturday,No Holiday,1,1,26.6,1
4532,1070,1,0,0,0,2015-02-08,14.0,84,0,2015,2,8,Sunday,No Holiday,1,1,24.8,0
4533,2051,1,0,1,0,2015-02-08,11.53,24,2,2015,2,8,Sunday,No Holiday,1,1,24.8,0
4534,2052,1,0,0,1,2015-02-08,11.45,20,2,2015,2,8,Sunday,No Holiday,1,1,24.8,0
4535,2053,1,1,1,0,2015-02-08,10.81,52,2,2015,2,8,Sunday,No Holiday,1,1,24.8,0
4536,1070,1,0,0,0,2015-02-09,14.0,120,0,2015,2,9,Monday,No Holiday,0,1,21.2,0
4537,2051,1,0,1,0,2015-02-09,11.53,44,2,2015,2,9,Monday,No Holiday,0,1,21.2,0
4538,2052,1,0,0,1,2015-02-09,11.45,24,2,2015,2,9,Monday,No Holiday,0,1,21.2,0
4539,2053,1,1,1,0,2015-02-09,10.81,70,2,2015,2,9,Monday,No Holiday,0,1,21.2,0
4540,1070,1,0,0,0,2015-02-10,14.0,116,0,2015,2,10,Tuesday,No Holiday,0,1,23.0,0
4541,2051,1,0,1,0,2015-02-10,11.53,38,2,2015,2,10,Tuesday,No Holiday,0,1,23.0,0
4542,2052,1,0,0,1,2015-02-10,11.45,24,2,2015,2,10,Tuesday,No Holiday,0,1,23.0,0
4543,2053,1,1,1,0,2015-02-10,10.81,68,2,2015,2,10,Tuesday,No Holiday,0,1,23.0,0
4544,1070,1,0,0,0,2015-02-11,14.0,118,0,2015,2,11,Wednesday,No Holiday,0,1,24.8,0
4545,2051,1,0,1,0,2015-02-11,11.53,36,2,2015,2,11,Wednesday,No Holiday,0,1,24.8,0
4546,2052,1,0,0,1,2015-02-11,11.45,30,2,2015,2,11,Wednesday,No Holiday,0,1,24.8,0
4547,2053,1,1,1,0,2015-02-11,10.81,66,2,2015,2,11,Wednesday,No Holiday,0,1,24.8,0
4548,1070,1,0,0,0,2015-02-12,14.0,118,0,2015,2,12,Thursday,No Holiday,0,1,28.4,0
4549,2051,1,0,1,0,2015-02-12,11.53,38,2,2015,2,12,Thursday,No Holiday,0,1,28.4,0
4550,2052,1,0,0,1,2015-02-12,11.45,28,2,2015,2,12,Thursday,No Holiday,0,1,28.4,0
4551,2053,1,1,1,0,2015-02-12,10.81,66,2,2015,2,12,Thursday,No Holiday,0,1,28.4,0
4552,1070,1,0,0,0,2015-02-13,14.0,124,0,2015,2,13,Friday,No Holiday,0,1,26.6,0
4553,2051,1,0,1,0,2015-02-13,11.53,42,2,2015,2,13,Friday,No Holiday,0,1,26.6,0
4554,2052,1,0,0,1,2015-02-13,11.45,24,2,2015,2,13,Friday,No Holiday,0,1,26.6,0
4555,2053,1,1,1,0,2015-02-13,10.81,66,2,2015,2,13,Friday,No Holiday,0,1,26.6,0
4556,1070,1,0,0,0,2015-02-14,14.0,64,0,2015,2,14,Saturday,No Holiday,1,1,30.2,1
4557,2051,1,0,1,0,2015-02-14,11.53,20,2,2015,2,14,Saturday,No Holiday,1,1,30.2,1
4558,2052,1,0,0,1,2015-02-14,11.45,18,2,2015,2,14,Saturday,No Holiday,1,1,30.2,1
4559,2053,1,1,1,0,2015-02-14,10.81,38,2,2015,2,14,Saturday,No Holiday,1,1,30.2,1
4560,1070,1,0,0,0,2015-02-15,14.0,68,0,2015,2,15,Sunday,No Holiday,1,1,32.0,1
4561,2051,1,0,1,0,2015-02-15,11.53,24,2,2015,2,15,Sunday,No Holiday,1,1,32.0,1
4562,2052,1,0,0,1,2015-02-15,11.45,22,2,2015,2,15,Sunday,No Holiday,1,1,32.0,1
4563,2053,1,1,1,0,2015-02-15,10.81,38,2,2015,2,15,Sunday,No Holiday,1,1,32.0,1
4564,1070,1,0,0,0,2015-02-16,14.0,102,0,2015,2,16,Monday,No Holiday,0,1,32.0,1
4565,2051,1,0,1,0,2015-02-16,11.53,38,2,2015,2,16,Monday,No Holiday,0,1,32.0,1
4566,2052,1,0,0,1,2015-02-16,11.45,22,2,2015,2,16,Monday,No Holiday,0,1,32.0,1
4567,2053,1,1,1,0,2015-02-16,10.81,56,2,2015,2,16,Monday,No Holiday,0,1,32.0,1
4568,1070,1,0,0,0,2015-02-17,14.0,96,0,2015,2,17,Tuesday,No Holiday,0,0,32.0,1
4569,2051,1,0,1,0,2015-02-17,11.53,32,2,2015,2,17,Tuesday,No Holiday,0,0,32.0,1
4570,2052,1,0,0,1,2015-02-17,11.45,24,2,2015,2,17,Tuesday,No Holiday,0,0,32.0,1
4571,2053,1,1,1,0,2015-02-17,10.81,60,2,2015,2,17,Tuesday,No Holiday,0,0,32.0,1
4572,1070,1,0,0,0,2015-02-18,14.0,102,0,2015,2,18,Wednesday,No Holiday,0,0,30.2,1
4573,2051,1,0,1,0,2015-02-18,11.53,34,2,2015,2,18,Wednesday,No Holiday,0,0,30.2,1
4574,2052,1,0,0,1,2015-02-18,11.45,24,2,2015,2,18,Wednesday,No Holiday,0,0,30.2,1
4575,2053,1,1,1,0,2015-02-18,10.81,60,2,2015,2,18,Wednesday,No Holiday,0,0,30.2,1
4576,1070,1,0,0,0,2015-02-19,14.0,100,0,2015,2,19,Thursday,No Holiday,0,0,32.0,1
4577,2051,1,0,1,0,2015-02-19,11.53,32,2,2015,2,19,Thursday,No Holiday,0,0,32.0,1
4578,2052,1,0,0,1,2015-02-19,11.45,22,2,2015,2,19,Thursday,No Holiday,0,0,32.0,1
4579,2053,1,1,1,0,2015-02-19,10.81,52,2,2015,2,19,Thursday,No Holiday,0,0,32.0,1
4580,1070,1,0,0,0,2015-02-20,14.0,102,0,2015,2,20,Friday,No Holiday,0,0,32.0,1
4581,2051,1,0,1,0,2015-02-20,11.53,34,2,2015,2,20,Friday,No Holiday,0,0,32.0,1
4582,2052,1,0,0,1,2015-02-20,11.45,22,2,2015,2,20,Friday,No Holiday,0,0,32.0,1
4583,2053,1,1,1,0,2015-02-20,10.81,52,2,2015,2,20,Friday,No Holiday,0,0,32.0,1
4584,1070,1,0,0,0,2015-02-21,14.0,70,0,2015,2,21,Saturday,No Holiday,1,0,32.0,1
4585,2051,1,0,1,0,2015-02-21,11.53,22,2,2015,2,21,Saturday,No Holiday,1,0,32.0,1
4586,2052,1,0,0,1,2015-02-21,11.45,22,2,2015,2,21,Saturday,No Holiday,1,0,32.0,1
4587,2053,1,1,1,0,2015-02-21,10.81,40,2,2015,2,21,Saturday,No Holiday,1,0,32.0,1
4588,1070,1,0,0,0,2015-02-22,14.0,70,0,2015,2,22,Sunday,No Holiday,1,0,35.6,1
4589,2051,1,0,1,0,2015-02-22,11.53,22,2,2015,2,22,Sunday,No Holiday,1,0,35.6,1
4590,2052,1,0,0,1,2015-02-22,11.45,18,2,2015,2,22,Sunday,No Holiday,1,0,35.6,1
4591,2053,1,1,1,0,2015-02-22,10.81,42,2,2015,2,22,Sunday,No Holiday,1,0,35.6,1
4592,1070,1,0,0,0,2015-02-23,14.0,96,0,2015,2,23,Monday,No Holiday,0,0,33.8,1
4593,2051,1,0,1,0,2015-02-23,11.53,38,2,2015,2,23,Monday,No Holiday,0,0,33.8,1
4594,2052,1,0,0,1,2015-02-23,11.45,20,2,2015,2,23,Monday,No Holiday,0,0,33.8,1
4595,2053,1,1,1,0,2015-02-23,10.81,52,2,2015,2,23,Monday,No Holiday,0,0,33.8,1
4596,1070,1,0,0,0,2015-02-24,14.0,104,0,2015,2,24,Tuesday,No Holiday,0,0,39.2,1
4597,2051,1,0,1,0,2015-02-24,11.53,30,2,2015,2,24,Tuesday,No Holiday,0,0,39.2,1
4598,2052,1,0,0,1,2015-02-24,11.45,28,2,2015,2,24,Tuesday,No Holiday,0,0,39.2,1
4599,2053,1,1,1,0,2015-02-24,10.81,58,2,2015,2,24,Tuesday,No Holiday,0,0,39.2,1
4600,1070,1,0,0,0,2015-02-25,14.0,96,0,2015,2,25,Wednesday,No Holiday,0,0,41.0,1
4601,2051,1,0,1,0,2015-02-25,11.53,36,2,2015,2,25,Wednesday,No Holiday,0,0,41.0,1
4602,2052,1,0,0,1,2015-02-25,11.45,28,2,2015,2,25,Wednesday,No Holiday,0,0,41.0,1
4603,2053,1,1,1,0,2015-02-25,10.81,56,2,2015,2,25,Wednesday,No Holiday,0,0,41.0,1
4604,1070,1,0,0,0,2015-02-26,14.0,96,0,2015,2,26,Thursday,No Holiday,0,0,41.0,1
4605,2051,1,0,1,0,2015-02-26,11.53,38,2,2015,2,26,Thursday,No Holiday,0,0,41.0,1
4606,2052,1,0,0,1,2015-02-26,11.45,22,2,2015,2,26,Thursday,No Holiday,0,0,41.0,1
4607,2053,1,1,1,0,2015-02-26,10.81,56,2,2015,2,26,Thursday,No Holiday,0,0,41.0,1
4608,1070,1,0,0,0,2015-02-27,14.0,100,0,2015,2,27,Friday,No Holiday,0,0,37.4,1
4609,2051,1,0,1,0,2015-02-27,11.53,38,2,2015,2,27,Friday,No Holiday,0,0,37.4,1
4610,2052,1,0,0,1,2015-02-27,11.45,24,2,2015,2,27,Friday,No Holiday,0,0,37.4,1
4611,2053,1,1,1,0,2015-02-27,10.81,60,2,2015,2,27,Friday,No Holiday,0,0,37.4,1
4612,1070,1,0,0,0,2015-02-28,14.0,66,0,2015,2,28,Saturday,No Holiday,1,0,33.8,1
4613,2051,1,0,1,0,2015-02-28,11.53,20,2,2015,2,28,Saturday,No Holiday,1,0,33.8,1
4614,2052,1,0,0,1,2015-02-28,11.45,18,2,2015,2,28,Saturday,No Holiday,1,0,33.8,1
4615,2053,1,1,1,0,2015-02-28,10.81,42,2,2015,2,28,Saturday,No Holiday,1,0,33.8,1
4616,1070,1,0,0,0,2015-03-01,14.0,68,0,2015,3,1,Sunday,No Holiday,1,0,39.2,1
4617,2051,1,0,1,0,2015-03-01,11.53,26,2,2015,3,1,Sunday,No Holiday,1,0,39.2,1
4618,2052,1,0,0,1,2015-03-01,11.45,16,2,2015,3,1,Sunday,No Holiday,1,0,39.2,1
4619,2053,1,1,1,0,2015-03-01,10.81,40,2,2015,3,1,Sunday,No Holiday,1,0,39.2,1
4620,1070,1,0,0,0,2015-03-02,14.0,96,0,2015,3,2,Monday,No Holiday,0,0,39.2,1
4621,2051,1,0,1,0,2015-03-02,11.53,38,2,2015,3,2,Monday,No Holiday,0,0,39.2,1
4622,2052,1,0,0,1,2015-03-02,11.45,20,2,2015,3,2,Monday,No Holiday,0,0,39.2,1
